,artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
168,Pascal Sangla,0.57581,0.57581,243.1473,0.525,0.464481282,9,0.847,-14.737,1,0,235.886,0.57581,93.238,pop,4,Une petite pause,2010
169,The B-52s,0.45372,0.45372,261.74649,3.489,0.681598553,0,0.427,-9.628,1,0.714046553,250.921,0.20062,124.086,rock,4,Wig,1986
170,Sex Pistols,0.65479,0.24895,216.60689,0.177,0.73118423,9,0.558,-3.736,1,0.413739836,214.192,0.0445,145.518,punk,4,God Save the Queen (Live),1988
171,Daniela DessA!,0.5637,0.13425,330.65751,0.229,0.349012002,2,0.706,-12.279,0,,324.261,0.13425,140.334,opera,4,New Age,0
172,Hem,0.34565,0.34565,133.27628,0,0.632242851,5,0.783,-15.736,1,0.360370583,117.661,0.34565,89.86,folk,1,Have Yourself A Merry Little Christmas,2005
173,Ana Bekuta,1.02179,0.6454,145.57995,0,0.326699728,0,0.757,-13.703,1,,140.527,0.45764,160.261,folk,5,Kako mi je pitas sad,0
174,Jason Miles,1.97986,0.13473,235.80689,0.131,0.458055179,10,0.391,-9.716,0,0.253834736,235.807,0.13473,101.03,jazz,4,Voices On The Corner,0
175,Busdriver,0.68185,0.2964,192.1824,0.27,0.618002715,6,0.211,-6.258,1,0.519403046,192.182,0.10319,155.038,hip-hop,4,(Bloody Paw On The) Kill Floor,2007
176,Byther Smith,1.58983,0.39362,418.87302,0.264,0.465194733,1,0.826,-11.702,1,0.437351761,411.481,0.09325,117.168,blues,3,I Wish My Mother Was Here,1989
177,Bebo & Cigala,0.17434,0.17434,198.26893,0,0.483703807,2,0.414,-14.509,0,0.676548906,193.782,0.17434,132.967,jazz,1,Inolvidable,2003
178,Bongzilla,1.86974,0.57631,397.26975,0.392,0.574400789,9,0.535,-6.788,1,0.460541281,397.27,0.25336,95.882,metal,4,Witch Weed (Live),1999
179,The Gone Jackals,0.68126,0.23462,229.79873,0.205,0.44104996,4,0.685,-12.772,1,0.495293621,226.441,0.08525,135.175,blues,3,Not Buried Deep Enough,1995
180,The Willis Brothers,1.26047,0.2832,150.64771,0,0.334628878,7,0.804,-9.258,1,,144.62,0.03978,121.983,swing,3,Give Me 40 Acres (To Turn This Rig Around),0
181,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,1.04714,0.68669,286.14485,0.485,0.560411686,9,0.206,-24.597,0,,271.946,0.50692,169.775,jazz,3,Ernesto Nazareth,0
182,S.U.P,0.74275,0.30755,384.70485,0.254,0.406166635,11,0.582,-8.161,0,,351.01,0.30755,137.862,metal,4,The Cube (Live),2001
183,Boogie Pimps,0.47165,0.47165,415.03302,0,0.62799739,1,0.46,-6.751,1,0,372.663,0.23761,83.326,house,3,Get Back Down,0
184,Aberdeen,0.6871,0.6871,266.70975,0,0.583773265,9,0.731,-12.658,1,,257.225,0.24622,90.908,pop,3,Beyond the Light,0
185,The Killers,1.03982,0.25338,284.3424,0.206,0.918451789,4,0.49,-6.546,1,,267.685,0.05455,151.953,rock,4,Spaceman,2008
186,Gloriana,0.88942,0.88942,179.06893,0.844,0.73699197,0,0.437,-17.522,0,0,175.92,0.88942,161.054,pop,4,Pulecenella e mA2,0
187,Butterfly Temple,0.76458,0.38884,100.5971,1.268,0.511000944,8,0.246,-10.777,1,,100.597,0.20097,159.895,metal,5,Iskorosten (instr.),0
188,Grant Geissman,1.11054,0.1732,320.60036,0,0.422971308,9,0.802,-9.993,1,0,303.044,0.1732,128.219,jazz,4,Big Stax/High Volts (Album Version),0
189,20/20,3.12601,2.53688,302.36689,14.588,0.50039601,6,1,-12.99,1,0,284.595,2.23347,101.229,pop,4,It Goes On,0
190,JosA(c) Augusto,0.52245,0.52245,284.70812,0,0.429544942,0,0.106,-8.339,1,,274.448,0.19975,98.859,pop,4,Pecado De Amor,0
191,Bone Thugs-N-Harmony / Akon,0.44481,0.05666,286.30159,0.177,0.81592342,1,0.529,-6.933,1,0.557880389,273.601,0.05666,154.09,rap,4,Never Forget Me,2007
192,Moonsorrow,0.93982,0.46604,356.49261,0.276,0.646618529,9,0.764,-4.178,1,,356.493,0.14177,124.237,metal,4,Ukkosenjumalan poika,2001
193,N.W.A.,0.95072,0.33341,168.75057,0.281,0.747708669,9,0.445,-8.91,1,0,165.86,0.33341,97.099,rap,4,A B***** Is A B***** (Edited),1989
194,Rage Against The Machine,0.46699,0.46699,201.56036,0,0.783458021,9,0.539,-2.069,1,,201.56,0.25665,140.63,rap,1,Kick Out The Jams,2000
195,Jazz Gillum,0.58716,0.58716,185.67791,0.234,0.362800142,0,0.04,-16.844,0,,178.765,0.30595,101.41,blues,1,Me And My Buddy,0
196,Rise Against,0.54425,0.25604,218.8273,0.194,0.847081688,4,0.355,-3.803,1,0.696469437,218.827,0.113,186.254,punk,4,Amber Changing,2003
197,Korn,0.74834,0.11878,224.522,0,0.829135422,7,0.435,-6.694,1,,214.941,0.11878,94.057,rap,4,Hey Daddy,1999
198,Agnes,0.84966,0.37107,275.06893,0,0.737540403,7,0.727,-4.376,1,,271.296,0.37107,124.009,pop,4,I Need You Now,0
199,James Horner,2.91664,2.91664,191.81669,3.146,0.679519208,9,0.137,-38.525,1,0.545230294,179.868,2.91664,90.084,rock,1,Atmosphere Station,1986
200,Tantric,0.14825,0.14825,177.24036,0.107,0.720808698,2,0.796,-1.843,1,0.447135796,171.404,0.14825,106.698,grunge,1,Walk Away,2009
201,Mastodon,2.49921,0.20127,233.58649,0.229,0.780461749,2,0.604,-3.937,1,0.784194616,233.586,0.20127,89.78,alternative,4,Shadows That Move,2001
202,The Irish Tenors,1.09675,0.65712,100.85832,0,0.599019959,10,0.045,-19.794,1,0,100.858,0.65712,152.258,folk,4,Mountains Of Mourne,0
203,U2,1.4142,0.52971,485.19791,4.923,0.843526543,3,0.878,-7.614,1,,474.517,0.52971,134.083,rock,4,Kite Live from Sydney,2007
204,Little Joe,0.2401,0.2401,239.01995,0.187,0.454709911,5,0.606,-10.274,1,,230.545,0.2401,106.398,soul,3,Loco (Crazy),0
205,Korn,0.34848,0.34848,288.49587,0.107,0.829135422,10,0.439,-5.912,1,,276.95,0.15981,160.022,rap,3,Ever Be,2007
206,Blind Blake & The Royal Victoria Hotel Calypsos,0.80322,0.21688,151.53587,0,0.521712214,7,0.497,-7.108,1,0,145.734,0.21688,101.492,country,4,Oh Look Misery,0
207,Percy Faith,0.88661,0.18997,160.28689,0.061,0.566796475,0,0.837,-15.578,0,,156.386,0.18997,86.141,pop,4,Yesterdays,0
208,Extreme,0.94816,0.42407,181.55057,0.133,0.717991696,1,0.306,-9.334,1,0.621765583,173.761,0.16397,120.097,metal,4,Teachers Pet,0
209,Alexandre Desplat,0.56464,0.10177,70.26893,0,0.609816403,7,0.417,-16.942,0,,64.505,0.10177,128.173,soundtrack,4,Palmer enquAate,2004
210,Prozak,0.59386,0.59386,173.24363,0.09,0.621213511,8,0.364,-6.021,1,0.606816327,161.414,0.16834,88.835,rap,4,Go To Hell,0
211,Jerry Butler,0.07702,0.07702,155.74159,0.177,0.589259678,2,0.426,-13.135,1,0,144.689,0.07702,105.24,soul,4,Moon River - Original,0
212,Yvette Horner,0.1822,0.1822,148.03546,0.404,0.411875463,7,0.881,-6.893,1,,141.427,0.1822,162.385,chanson,1,La Plus Bath Des Javas,0
213,Placebo,1.03723,0.48534,241.52771,0,0.804523521,10,0.532,-7.255,0,0.873702495,229.837,0.07522,108.264,pop,4,English Summer Rain,2003
214,Tam Tam Go!,0.86869,0.38598,226.82077,0.322,0.515044056,9,0.51,-7.684,1,,220.235,0.14402,119.524,pop,4,Spanish Shuffle (Album Version),0
215,Warrior King,0.2753,0.2753,224.28689,2.409,0.588370653,10,0.693,-4.779,1,0.537503904,217.623,0.2753,241.877,reggae,4,Empress So Divine,2002
216,Soda Stereo,1.9407,0.63157,340.29669,0.374,0.711165787,7,0.403,-11.356,1,0.547324832,327.396,0.46721,91.328,rock,4,Terapia De Amor Intensiva,1988
217,LORE,0.25594,0.25594,216.55465,3.17,0.510794577,8,0.9,-8.147,1,0.494357324,209.537,0.25594,130.062,hip-hop,4,Haunting,0
218,Soul Asylum,1.9281,1.05993,279.2224,2.009,0.690080124,11,0.905,-6.582,0,0.360370583,265.834,0.47298,68.734,rock,4,Lies Of Hate,1998
219,Carl Doy with NZSO,1.53215,0.28794,158.56281,0.223,0.342558954,2,0.954,-16.527,1,0,153.211,0.28794,94.658,house,3,The First Noel,0
220,Horace Andy,0.55116,0.55116,234.44853,0.374,0.626436382,10,0.166,-10.173,0,0.345802234,222.546,0.55116,102.055,reggae,1,Musical Episode,2005
221,Jimmy Wakely,0.24263,0.24263,155.95057,0.299,0.39413854,2,0.745,-14.123,1,0.462643183,144.283,0.24263,109.065,country,1,Beautiful Brown eyes,2001
222,Rah Digga (Featuring Outsidaz),0.03033,0.03033,256.80934,0,0.583231605,7,0.638,-7.307,1,0.405115722,242.95,0.03033,201.802,hip-hop,3,The Last Word (Amended Version),2000
223,RUN-DMC,1.46506,0.9623,234.65751,0.638,0.686988955,1,0.572,-12.75,1,,217.281,0.71179,119.67,hip-hop,4,Hard Times,1984
224,Bert Kaempfert And His Orchestra,0.36771,0.36771,163.76118,3.286,0.386291901,0,0.377,-10.328,1,,157.994,0.08344,105.181,orchestra,1,Just As Much As Ever,0
225,Hank Locklin,0.47606,0.05935,159.03302,0.318,0.635757022,9,0.703,-9.668,1,0,150.065,0.05935,165.668,honky tonk,3,Filipino Baby,0
226,Lady May,0.52049,0.20247,214.04689,0,0.418610662,1,0.695,-5.444,1,,206.542,0.04346,188.056,hip-hop,3,The Boss,0
227,Nightwish,1.09625,0.26708,301.06077,0,0.808784962,3,0.569,-4.144,1,,290.743,0.06075,143.97,metal,4,Escapist,2007
228,Angelo Badalamenti,1.1755,1.1755,109.37424,2.258,0.698770478,6,0.163,-18.349,1,0.615372256,101.825,0.68035,61.883,chill-out,1,Jeffreys Dark Side,1987
229,Frank Chacksfield,0,0,151.82322,0.458,0.446256667,7,0.569,-20.964,1,,142.431,0.54544,0,orchestra,1,Someone to Watch Over Me,0
230,Cesar Camargo Mariano/Helio Delmiro,0.55213,0.55213,287.11138,2.624,0.332148785,9,0.577,-11.877,1,,280.166,0.55213,163.167,jazz,4,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,0
231,Buzzhorn,1.06912,0.27715,239.98649,5.939,0.473626728,9,0.03,-5.627,0,0.193857803,226.476,0.0787,144.836,grunge,3,Pinned To The Ground (album version),2002
232,Silverstein,0.82669,0.30176,229.642,0,0.80113645,2,0.548,-1.998,1,0.658623927,226.22,0.30176,108.499,metal,4,Always And Never (Album Version),2005
233,!!!,1.09797,0.78697,143.98649,0,0.609538992,11,0.673,-7.901,0,0,134.6,0.63224,193.978,punk,4,Myth Takes,2007
234,The Secret Life of Teenage Girls,1.08229,0.47129,153.20771,0,0.062570763,0,0,-8.798,1,0.194735229,146.431,0.17752,88.935,metal,4,Carpe PM,0
235,The Notorious B.I.G.,1.18037,0.53116,316.65587,0.164,0.668509447,4,0.613,-5.934,1,0.274281704,311.664,0.20573,91.69,rap,4,Who Shot Ya (Amended Album Version),2007
236,Led Zeppelin,1.30509,0.11465,182.09914,0,0.787098356,1,0.076,-10.7,1,0.31276992,182.099,0.11465,210.8,blues,7,Poor Tom (Album Version),1982
237,Sandi Thom,1.75476,0.2587,205.21751,0.386,0.655359115,4,0.666,-4.332,1,0.419674279,195.785,0.06753,82.205,pop,4,Wounded Hearts,2008
238,Carl Belew,0.48273,0.48273,131.05587,0,0.305523628,4,0.64,-15.672,1,,126.856,0.24061,121.563,rock,1,Loves Been Good To Me,0
239,The Field Mice,0.5877,0.21538,316.73424,0.165,0.60542429,3,0.356,-15.54,1,0.531612769,307.177,0.21538,162.682,pop,4,When Morning Comes To Town,1989
240,Catherine Howe,0.62925,0.27432,183.37914,0.207,0.421792253,4,0.686,-11.428,1,0,172.815,0.09063,172.337,chill-out,4,Freedom Enough (From Silent Mother Nature),0
241,Strata,1.42728,0.2964,377.67791,0.537,0.612837504,2,0.656,-21.787,1,0,364.037,0.2964,109.671,grunge,5,Part One From Triomusic,2004
242,James Darren,1.2656,0.41686,145.00526,0.328,0.489280179,5,0.378,-14.449,0,,138.199,0.41686,141.024,pop,4,Hello Young Lovers (LP Version),0
243,Till West & DJ Delicious,1.4013,0.44651,153.28608,0,0.564512291,1,0.087,-7.535,1,0.721572661,147.696,0.20795,125.558,house,4,Same Man,2006
244,Carlos NuA+-ez,0.75785,0.4704,215.35302,2.868,0.535702528,9,0.779,-10.918,0,,205.636,0.4704,211.327,flamenco,3,Quiero Ir Ao Mar,2005
245,Gene Clark,0.20873,0.20873,168.38485,0,0.685125411,9,0.327,-12.77,1,,156.032,0.20873,98.49,country,1,Set You Free This Time,1998
246,Maysa,2.37415,0.23353,150.25587,12.666,0.616436885,10,0.038,-15.574,0,,137.439,0.23353,137.673,pop,7,Bloco Da Solidao (1996 Digital Remaster),0
247,The American Boychoir,0,0,230.26893,0.286,0.409827635,2,1,-32.017,1,,212.863,1.02751,0,pop,1,Stille nacht_ heilige nacht,0
248,JDS,0.89194,0.44938,465.60608,0.409,0.487220327,1,0.533,-5.533,1,0.582918459,458.455,0.22866,134.014,metal,4,Nine Ways,0
249,Panic At The Disco,0.75775,0.05171,247.77098,0,0.842368944,5,0.454,-8.901,1,0.352232225,233.982,0.05171,85.157,punk,4,Northern Downpour (Album Version),0
250,Jan Howard,0.82991,0.09687,165.98159,0,0.44240829,1,0.49,-15.915,1,0.274073578,156.624,0.09687,86.162,country,4,Bad Seed,0
251,Abraham Laboriel,1.83315,0.52075,368.16934,0.288,0.362358559,11,0.252,-8.489,0,0.319565987,351.469,0.08404,93.106,jazz,4,Exchange,1995
252,MichAle Arnaud,1.67708,0.43396,176.27383,0,0.368134445,3,0,-13.366,1,,168.856,0.43396,49.262,chanson,4,Marie DAquitaine,0
253,Sticky Fingaz,4.45887,0.64848,266.4224,0,0.542512528,6,0.358,-5.947,0,0.636287224,266.422,0.13044,80.149,hip-hop,4,Oh My God,2000
254,The Jeff Healey Band,0.53173,0.53173,313.7824,0.427,0.716854352,7,0.241,-11.488,1,,308.094,0.53173,107.197,blues,3,Hoochie Coochie Man,1989
255,Angela Dimitriou,4.40296,3.4443,265.37751,4.093,0.264713987,9,0.446,-9.28,0,,265.378,3.20897,124.177,folk,4,Ftei O Erotas,0
256,Danny Wilson,0.81851,0.50946,167.20934,0,0.559991415,7,0.605,-7.928,1,,156.34,0.3557,196.034,pop,4,The Second Summer Of Love,1989
257,The Black Velvet Band,1.16763,0.18636,256.39138,0,0.353911957,9,0.59,-8.632,1,,239.56,0.18636,122.174,folk,4,Dancing To A Standstill,0
258,Lisa Lynne,0.26197,0.26197,316.49914,2.061,0.6051397,2,0.6,-14.544,1,0.761303218,303.148,0.26197,95.981,chill-out,4,Isla del Luna,1999
259,Pez,1.01919,0.20354,252.57751,0,0.530791489,0,0.194,-7.605,0,,252.577,0.20354,75.955,rock,5,Spirit,0
260,Shawn Colvin,0.65984,0.09582,224.60036,0.085,0.68550363,8,0.719,-13.256,1,0.425124658,219.214,0.09582,210.871,country,4,Another Long One,1989
261,Stephy Tang,0.42031,0.42031,214.12526,0.647,0.37248425,4,0.272,-7.225,0,,201.961,0.13396,105.196,pop,1,Leng Jing,0
262,Casual,0.25199,0.25199,259.44771,0.212,0.581793766,4,0.412,-8.422,0,0,249.667,0.06293,106.689,hip-hop,1,OAKtown,0
263,Backstreet Boys,0.26987,0.26987,236.25098,4.569,0.851417629,0,0.005,-5.12,1,,226.569,0.26987,112.787,pop,4,Larger Than Life,1999
264,Kenny G featuring Daryl Hall,0.9312,0.26102,236.93016,1.054,0.751629597,0,0.242,-8.041,1,,221.518,0.10227,89.865,pop,4,Baby Come To Me,0
265,Christos Dantis,1.88078,1.88078,243.82649,2.798,0.480752276,5,0.126,-10.957,0,,229.32,1.88078,133.339,pop,4,Den Pai Alo,0
266,John Davis,0.1545,0.1545,183.17016,0.317,0.545435239,5,0.923,-22.289,1,,175.044,0.1545,74.072,jazz,1,Knocked Out Of The Park,0
267,Trafik,0.0462,0.0462,424.12363,0,0.596845852,8,0.466,-10.683,0,,403.331,0.0462,130.006,house,4,Salt In NYC,0
268,Nick Ingman;Gavyn Wright,0.89958,0.33394,111.62077,2.235,0.4074304,4,0.835,-18.703,0,,100.763,0.33394,104.394,jazz,3,Wessex Loses a Bride,0
269,Eddie Calvert,0.08264,0.08264,138.63138,0.206,0.421187326,4,0.196,-9.672,1,0,134.24,0.08264,159.587,jazz,1,Erica (2005 Digital Remaster),0
270,Glad,1.82138,0.57911,270.602,0.504,0.524265131,2,0.69,-10.754,1,0.473346541,265.752,0.57911,192.702,ccm,5,Blessed Assurance,1993
271,Steel Rain,0.89878,0.28949,173.19138,5.05,0.018917567,3,0.043,-8.372,0,,167.3,0.28949,98.11,country,4,Loaded Like A Gun,0
272,Los Manolos,0.74186,0.23924,218.38322,0.199,0.47013483,7,0.403,-4.37,0,0.400443466,211.011,0.23924,118.595,flamenco,4,Rumba De Barcelona,0
273,Gloriana,0.36938,0.36938,153.33832,0.837,0.73699197,2,0.573,-15.599,1,,145.398,0.15496,143.601,pop,1,Clementina SantafA,0
274,Tom Petty,0.65355,0.187,236.17261,0.131,0.779838092,9,0.58,-4.954,1,,227.875,0.187,129.122,rock,4,A Higher Place (Album Version),1994
275,Montserrat CaballA(c);Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,2.2856,0.91052,511.16363,2.757,0.522197175,8,0.662,-26.358,1,,472.044,0.91052,86.666,rock,3,Sono andati? Fingevo di dormire,0
276,Pucho & His Latin Soul Brothers,0.08946,0.08946,338.23302,0,0.44259318,8,0.262,-15.672,1,,323.111,0.08946,231.867,jazz,4,Got My Mojo Workin,0
277,Soul Mekanik,0.52463,0.15224,45.66159,0.131,0.490009428,5,0.194,-21.593,1,,45.662,0.15224,190.698,house,4,Get Your Head Stuck On Your Neck,0
278,Mitch Ryder,1.82394,0.57608,207.43791,0.537,0.476747681,9,0.674,-11.255,1,0.419125893,198.159,0.10426,97.538,blues,4,Jenny Take a Ride,2004
279,Danilo Perez,0.1353,0.1353,197.19791,0,0.331874147,7,0.525,-16.113,1,0.253834736,185.481,0.1353,159.233,jazz,1,Native Soul,2003
280,Line Renaud,0.78057,0.33076,152.92036,0.246,0.470212296,1,0.691,-9.843,1,,142.269,0.33076,124.75,chanson,3,Der Kleine Dompfaff,0
281,King Curtis,0.92052,0.32965,326.00771,0,0.575674219,0,0.392,-17.492,1,0.662493161,320.012,0.32965,100.415,rock,4,A Whiter Shade Of Pale (Live @ Fillmore West),0
282,Sophie B. Hawkins,0.58138,0.58138,305.162,0.189,0.713274972,9,0.582,-6.301,1,0.599660358,283.527,0.29461,105.003,ballad,4,The Ballad Of Sleeping Beauty,1994
283,Lupe Fiasco,0.23845,0.23845,279.97995,0,0.902062927,7,0.476,-6.294,0,0.888813538,265.131,0.23845,110.218,hip-hop,4,Streets On Fire (Explicit Album Version),0
284,Wilks,0.78146,0.10352,261.51138,0,0.351182454,10,0.237,-7.64,0,,247.525,0.10352,88.973,hip-hop,4,Music is what we love,0
285,Marc Shaiman,0.57619,0.1319,149.86404,0.322,0.510010871,4,0.151,-18.341,1,,144.765,0.1319,134.566,soundtrack,4,City Slickers,2008
286,40 Grit,1.85881,1.22593,75.67628,0,0.451977717,11,0.154,-22.752,1,0.427446572,75.676,1.07213,186.882,metal,3,Intro,2003
287,Gwen Stefani,0.33963,0.33963,290.55955,0.119,0.837872047,1,0.212,-4.169,1,0.684613086,290.56,0.13028,113.995,rock,4,Harajuku Girls,2004
288,Steve Morse,0.60033,0.60033,363.85914,0.233,0.589903022,4,0.311,-6.977,1,0.64068403,355.776,0.08124,90.199,blues,1,Prognosis,2000
289,Bitter End,0.89742,0.37378,282.43546,0.156,0.602868067,10,0.532,-14.041,0,0.334706549,278.082,0.19894,111.032,metal,3,Living Hell,0
290,Leon Russell & New Grass Revival,0.2401,0.2401,221.30893,0,0.634227165,5,0.755,-12,1,,215.412,0.2401,157.746,blues,1,Truck Driving Man/Down In The Caribbean,0
291,Natural Elements,0.53136,0.21433,338.1024,0,0.44802055,1,0.417,-6.318,1,0.401486711,333.769,0.05257,185.88,hip-hop,4,Mayday,1998
292,Lisa Lynne,2.13676,0.2295,298.10893,0.177,0.6051397,0,0.63,-12.811,1,0.673875572,288.044,0.2295,94.031,chill-out,5,Lake Of Dreams,1998
293,Neil Sedaka,1.61515,0.08166,170.84036,0,0.720842183,4,0.44,-9.448,0,,165.32,0.08166,76.013,pop,3,Because Of You,1999
294,Maurice Larcange,1.31785,0.41114,215.37914,0.334,0.360241801,1,0.771,-10.398,1,,211.453,0.18419,133.553,chanson,4,Un Peu DAmour Et DAmitiA(c),0
295,A Static Lullaby,0.5373,0.24217,213.49832,0.374,0.758678715,2,0.819,-5.537,1,0.590252715,213.498,0.09424,202.233,metal,4,Rattlesnake!,2008
296,John Wesley_ John Wesley,2.129,0.33648,351.08526,0,0.560557984,7,0.691,-7.513,1,0.428702263,343.748,0.18753,133.405,disco,5,Disappeared,0
297,Nights Like These,0.59293,0.59293,305.89342,0,0.628886848,5,0.283,-4.053,1,0.334706549,302.817,0.34978,124.872,metal,1,Ghost Town Rituals (Album Version),2006
298,Oasis,0.73971,0.40348,301.92281,5.619,0.834564098,0,0.236,-3.159,1,,301.923,0.23495,136.948,pop,4,Morning Glory,0
299,John Davis & Emma Doyle,0.31923,0.31923,135.52281,0.466,0,0,0.568,-13.781,1,0,129.927,0.14126,169.878,jazz,4,Rudolph The Red-Nosed Reindeer,0
300,Eddy Arnold,0.46482,0.09084,166.16444,0.99,0.56412895,11,0.292,-14.014,1,,160.403,0.09084,157.779,honky tonk,4,Just A Little Lovin (Will Go A Long Way),1967
301,All Time Low,0.77969,0.77969,221.67465,0,0.842431482,2,0.403,-2.838,1,0.270775999,202.374,0.26828,91.483,punk,4,Shameless,2007
302,Brian Dullaghan,0.93991,0.33406,212.94975,0.415,0.29143326,10,0.438,-15.046,1,,204.637,0.33406,99.109,folk,4,And I Love You So,0
303,Regina Belle,1.64604,1.00805,307.33016,4.261,0.566024302,7,0.716,-8.916,0,,289.448,1.00805,92.672,jazz,4,Quiet Time,1993
304,Debbie Davies,0.5358,0.5358,225.67138,0.392,0.528835698,7,0.036,-6.908,1,0.265861049,219.87,0.5358,116.984,blues,4,Little Sister,1998
305,STEVE CAMP,1.07804,0.63996,296.14975,0.385,0.527078764,5,0.523,-9.371,1,,284.996,0.42527,139.07,ccm,4,Song For Mom (LP Version),0
306,Jay Tee & Baby Bash,1.38362,0.18094,203.67628,0,0.662945434,6,0.123,-5.234,1,,203.676,0.18094,98.983,house,4,All Over Me,0
307,The Stolen Minks,1.35837,0.36504,56.42404,0.061,0.501125001,2,0.137,-2.704,1,0,52.512,0.1167,123.695,rock,4,I Hate You,0
308,Daath,0.28761,0.28761,230.86975,0.078,0.473963333,0,0.67,-3.325,1,,224.299,0.12958,97.151,metal,4,From The Blind (LP Version),2006
309,Extasick,0.96282,0.29098,134.03383,0,0.416985865,2,0.049,-8.933,1,0,125.167,0.12363,91.459,metal,4,Misanthrope,0
310,UFO,2.09605,1.57555,212.61016,3.692,0.681130242,7,0.834,-8.548,1,,210.245,1.57555,116.11,metal,4,Chains Chains (Live In Hammersmith),0
311,Avril - Remix By Ana Rago,0.71728,0.71728,188.39465,0.392,0.897178039,6,0.405,-18.397,1,,184.448,0.35924,85.282,hip-hop,3,The Date (Remix By Ana Rago),2002
312,Pat Travers,0.09181,0.09181,152.99873,0.868,0.565971267,9,0.635,-7.812,1,,152.999,0.09181,140.872,blues,4,As My Fire Flies,0
313,SNOWPATROL,1.18553,0.76786,233.03791,2.252,0.818319359,0,0.098,-8.499,0,,229.529,0.55851,144.003,indie,4,We Wish You A Merry Christmas,0
314,Die Fantastischen Vier,0.64742,0.15129,149.99465,0.129,0.686452083,9,0.634,-5.165,0,,146.036,0.15129,120.001,rap,4,BAPse,1991
315,Jeanie Lambe & The Danny Moss Quartet,0.67643,0.32558,152.0322,0.097,0.03863811,8,0.115,-10.274,1,,147.441,0.15415,168.558,hip-hop,4,Saturday Night Is The Loneliest Night In The Week,0
316,Nelson Ned,0.50591,0.0859,200.48934,0,0.498663649,10,0.427,-12.708,1,,190.038,0.0859,146.061,jazz,4,A Mi No Me Importa,0
317,Yung Joc,0.69168,0.34694,193.64526,4.29,0.851218064,4,0.004,-5.797,0,0.304169503,184.082,0.17501,174.019,rap,4,BYOB (Explicit Album Version),2007
318,Philippe Sarde,1.85411,1.18153,158.82404,0.661,0.455679779,2,0.492,-22.35,0,,154.54,0.83817,85.691,jazz,3,Le PresbytAre na rien perdu de son Charme,0
319,Jason Miles,0.26379,0.26379,269.40036,0.235,0.458055179,0,0.37,-7.467,1,,262.943,0.0821,163.97,jazz,4,Brighton by the Sea,0
320,State of Chaos,0.11951,0.11951,176.90077,0.456,0.363734084,2,0.345,-18.724,1,0,171.915,0.11951,97.619,house,3,CHAOS INTRO,0
321,Dropkick Murphys,0.89598,0.23685,196.72771,0,0.79309437,9,0.008,-5.386,0,0.528782481,183.687,0.07084,183.808,punk,4,Bloody Pig Pile (Live),2002
322,VHS Or Beta,1.03893,0.56712,224.20853,0,0.67161064,9,0.634,-5.893,0,0.524969055,214.866,0.32384,126.806,disco,4,The Melting Moon (Edit),2004
323,True Believers,1.06833,0.31018,361.53424,0,0.494073815,6,0.196,-4.228,0,0.255519804,356.525,0.31018,160.731,metal,4,Turn Around,0
324,Les Hurlements Dleo,1.58355,0.34238,182.04689,0.277,0.446326628,7,0.142,-7.693,1,,176.721,0.34238,104.307,folk,3,LaccordA(c)oniste,1999
